,product,component,material,element,WEEE_generatedComplementaryExported,WEEE_2RM_thermal2Smelter_other,WEEE_mechRec2_chem,WEEE_generatedComplementaryUndocumented,WEEE_2RM_mechRec1Smelter_other,WEEE_generatedComplementaryMSW,WEEE_wasteBinLandfill,WEEE_2RM_mechRec2Smelter_other,WEEE_wasteBinIncineration,WEEE_thermal_chem,WEEE_2RM_chem2Smelter_other,WEEE_generatedComplementaryMetalScrap,WEEE_collected,WEEE_generatedDedicated,WEEE_mechRec2_thermal,WEEE_mechRec1_mechRec2,WEEE_chem_thermal,WEEE_categ_mechRec2,WEEE_categ_mechRec1
20,WEEE_Cat1,ComponentShadowWEEE,ferrousMetals,Cu,31.976483343377776,,,195.85596047818888,44.90137791077108,219.83832298572224,79.14179627486,2.1917960742884866,32.97574844785834,,,83.93826877636666,223.83538340364447,399.7060417922222,,36.529934571474776,,109.67933786778579,76.10403035723913
21,WEEE_Cat1,ComponentShadowWEEE,ferrousMetals,Ga,32.92289188028396,,,201.65271276673926,46.230324778294744,226.34488167695224,81.48415740370281,2.256666701042184,33.951732251542836,,,86.42259118574539,230.46024316198773,411.5361485035495,,37.6111116840364,,112.92551914937398,78.35648267507584
22,WEEE_Cat1,ComponentShadowWEEE,ferrousMetals,Mo,10.915297276852323,,,66.85619582072047,15.327260436156033,75.04266877835973,27.0153607602095,0.7481781365445657,11.25640031675396,,,28.652655351737348,76.40708093796627,136.44121596065403,,12.469635609076095,,37.439469659603475,25.978407518908533
23,WEEE_Cat1,ComponentShadowWEEE,ferrousMetals,O,3.524431097684042,,,21.587140473314758,4.949006147367933,24.23046379657779,8.722966966768004,0.241578605159655,3.6345695694866684,,,9.25163163142061,24.671017683788296,44.05538872105053,,4.02631008599425,,12.088798665056265,8.388146012488022
24,WEEE_Cat1,ComponentShadowWEEE,ferrousMetals,Sm,3.9194465524832194,,,24.006610133959715,5.503686848996937,26.946195048322135,9.700630217395968,0.2686545444934098,4.04192925724832,,,10.28854720026845,27.436125867382536,48.99308190604024,,4.47757574155683,,13.443701675017442,9.328282794910063
25,WEEE_Cat1,ComponentShadowWEEE,glass,,34.352700366637194,,,210.41028974565282,48.238061854831955,236.17481502063075,85.02293340742706,16.875145706503925,35.42622225309461,,,90.17583846242263,240.4689025664604,429.40875458296495,,39.244524898846336,,117.82976225756559,81.75942687259653
26,WEEE_Cat1,ComponentShadowWEEE,glass,Ag,19.46724439368126,,,119.23687191129771,27.33590457760723,133.83730520655868,48.18142987436112,9.562933397996835,20.0755957809838,,,51.1015165334133,136.27071075576885,243.34055492101575,,22.239379995341476,,66.77264827032673,46.33204165696141
27,WEEE_Cat1,ComponentShadowWEEE,glass,Pd,2.3771024256777977,,,14.55975235727651,3.337927226136763,16.342579176534862,5.88332850355255,1.1677087787705558,2.451386876480229,,,6.239893867404219,16.639716979744584,29.71378032097247,,2.715601811094316,,8.153461320074847,5.6575037731131586
28,WEEE_Cat1,ComponentShadowWEEE,glass,Sc,2.503310061678357,,,15.332774127779937,3.5151479886087493,17.210256674038707,6.195692402653934,1.2297060082183828,2.581538501105806,,,6.571188911905687,17.5231704317485,31.291375770979464,,2.8597814144613554,,8.586353511556766,5.957877946794491
29,WEEE_Cat1,ComponentShadowWEEE,glass,Zr,10.005043485599773,,,61.2808913492986,14.0490820624792,68.78467396349843,24.762482626859434,4.914797521518148,10.317701094524764,,,26.2632391496994,70.03530439919841,125.06304356999715,,11.42976167794918,,34.31729915560722,23.81200349572746
30,WEEE_Cat1,ComponentShadowWEEE,glassAndCeramics,,57.812162183634676,,,354.09949337476235,81.17983813825983,397.4586150124884,143.08510140449582,5.283569126286741,59.61879225187326,,,151.756925732041,404.68513528544275,722.6520272954334,,66.04461407858426,,198.29571628986696,137.59294599705055
31,WEEE_Cat1,ComponentShadowWEEE,glassAndCeramics,Ag,25.50911608309364,,,156.24333600894855,35.819900803880095,175.3751730712688,63.13506230565676,2.3313291370660942,26.306275960690318,,,66.9614297181208,178.5638125816555,318.8639510386705,,29.14161421332618,,87.49626816501119,60.711696277762876
32,WEEE_Cat1,ComponentShadowWEEE,glassAndCeramics,Pd,9.178838402930197,,,56.22038521794746,12.888924885394585,63.10451402014511,22.717625047252238,0.8388723993205969,9.465677103021767,,,24.094450807691768,64.25186882051139,114.73548003662746,,10.48590499150746,,31.48341572205058,21.845635398973876
33,WEEE_Cat1,ComponentShadowWEEE,glassAndCeramics,Sc,10.863955265786627,,,66.54172600294308,15.255165984217582,74.68969245228305,26.888289282821898,0.9928785996507715,11.203453867842457,,,28.517882572689892,76.04768686050639,135.79944082233283,,12.410982495634643,,37.26336656164813,25.856213532572173
34,WEEE_Cat1,ComponentShadowWEEE,glassAndCeramics,Zr,12.260252431824268,,,75.09404614492364,17.215846464767637,84.28923546879184,30.344124768765063,1.1204889902492834,12.643385320318776,,,32.1831626335387,85.82176702276988,153.25315539780334,,14.006112378116043,,42.052665841157236,29.17940078774176
35,WEEE_Cat1,ComponentShadowWEEE,non-ferrousMetals,,54.36387294938003,,,332.9787218149527,76.33775039551945,373.7516265269877,134.55058554971558,108.76645297630004,56.06274397904816,,,142.70516649212257,380.54711064566027,679.5484118672504,,62.105288457371756,,186.46808421637354,129.3860176195245
36,WEEE_Cat1,ComponentShadowWEEE,non-ferrousMetals,Ag,0.2879702276648528,,,1.7638176444472233,0.40436779368698633,1.9797953151958632,0.7127263134705107,0.576145490131803,0.2969692972793795,,,0.7559218476202386,2.0157915936539696,3.59962784581066,,0.32897718808432785,,0.9877378808904451,0.6853691418423498
37,WEEE_Cat1,ComponentShadowWEEE,non-ferrousMetals,Al,2.9452873234758723,,,18.039884856289717,4.13577245962482,20.24885034889662,7.289586125602783,5.8926716915260595,3.037327552334493,,,7.731379224124164,20.617011264331108,36.8160915434484,,3.364696238338837,,10.102335519522242,7.009783829872577
38,WEEE_Cat1,ComponentShadowWEEE,non-ferrousMetals,As,5.34423871426154,,,32.73346212485193,7.504380002566056,36.74164116054809,13.226990817797313,10.692282526487636,5.511246174082213,,,14.028626624936543,37.40967099983079,66.80298392826926,,6.1052583071723845,,18.330738789917085,12.719288139942469
39,WEEE_Cat1,ComponentShadowWEEE,non-ferrousMetals,Ca,3.568666809066398,,,21.85808420553169,5.011121933291037,24.53458431233149,8.832450352439336,7.139874508900853,3.680187646849723,,,9.367750373799295,24.98066766346479,44.60833511332998,,4.076844962677454,,12.240527155097746,8.49342700557803
40,WEEE_Cat1,ComponentShadowWEEE,non-ferrousMetals,Cl,1.6970788309415148,,,10.394607839516777,2.3830380944080756,11.667416962722914,4.200270106580249,3.3953659820106603,1.750112544408437,,,4.4548319312214755,11.879551816590604,21.213485386768934,,1.9387428564675868,,5.820980390129396,4.039047617640806
41,WEEE_Cat1,ComponentShadowWEEE,non-ferrousMetals,Cu,3.6238406612349436,,,22.19602405006403,5.088597056506107,24.91390454599024,8.969005636556485,7.250261497020687,3.7370856818985354,,,9.512581735741726,25.366884628644605,45.29800826543679,,4.1398755713948,,12.429773468035856,8.624740773739166
42,WEEE_Cat1,ComponentShadowWEEE,non-ferrousMetals,Dy,2.373723885730148,,,14.539058800097157,3.3331830803422737,16.31935171439477,5.874966617182117,4.749137862866936,2.4479027571592153,,,6.231025200041638,16.616067200111036,29.67154857162685,,2.711742167058121,,8.141872928054408,5.649462848037753
43,WEEE_Cat1,ComponentShadowWEEE,non-ferrousMetals,Ga,1.3785298380943158,,,8.443495258327683,1.9357315986520383,9.477392636898422,3.411861349283432,2.7580411894333547,1.4216088955347632,,,3.6186408249975788,9.64970886666021,17.231622976178947,,1.5748324870389465,,4.728357344663503,3.280901014664472
44,WEEE_Cat1,ComponentShadowWEEE,non-ferrousMetals,Mn,10.259637242921361,,,62.84027811289333,14.406582616510176,70.53500604508436,25.39260217623037,20.526579347559682,10.580250906762654,,,26.93154776266857,71.81746070044953,128.245465536517,,11.720609586313364,,35.190555743220266,24.41793663815284
45,WEEE_Cat1,ComponentShadowWEEE,non-ferrousMetals,Mo,1.3846755891634774,,,8.481137983626299,1.9443614623033552,9.519644675498908,3.4270720831796067,2.77033706734644,1.4279467013248361,,,3.634773421554128,9.692729124144343,17.308444864543468,,1.5818533930603567,,4.749437270830728,3.2955279022090767
46,WEEE_Cat1,ComponentShadowWEEE,non-ferrousMetals,O,1.760348404431648,,,10.782133977143843,2.4718812295029204,12.102395280467581,4.356862300968329,3.521950176927252,1.8153592920701371,,,4.620914561633076,12.322438831021538,22.0043550553956,,2.011022017222715,,6.037995027200553,4.189629202547323
47,WEEE_Cat1,ComponentShadowWEEE,non-ferrousMetals,Pd,13.670464675128773,,,83.73159613516374,19.196066496815824,93.98444464151032,33.834400070943715,27.350662721106247,14.097666696226549,,,35.88496977221303,95.69325272590143,170.88080843910967,,15.617138844867112,,46.8896938356917,32.535705926806486
48,WEEE_Cat1,ComponentShadowWEEE,non-ferrousMetals,Sm,3.186473618274946,,,19.517150911934042,4.47444625478168,21.907006125640255,7.8865222052304915,6.375216005766104,3.2860509188460383,,,8.364493247971733,22.305315327924625,39.830920228436824,,3.640227461517299,,10.929604510683065,7.583807211494373
49,WEEE_Cat1,ComponentShadowWEEE,non-ferrousMetals,Sr,2.3542801569210856,,,14.41996596114165,3.3058801963485895,16.185676078832465,5.826843388379687,4.7102365613139,2.4278514118248697,,,6.1799854119178494,16.479961098447603,29.42850196151357,,2.689529651266649,,8.075180938239326,5.603186773472186
50,WEEE_Cat1,ComponentShadowWEEE,non-ferrousMetals,Zr,0.5286569720691956,,,3.2380239539238227,0.7423401201795644,3.6345166829757196,1.3084260058712591,1.0576903479025046,0.5451775024463579,,,1.3877245516816383,3.700598804484369,6.6082121508649445,,0.603937724891849,,1.813293414197341,1.2582035935246856
51,WEEE_Cat1,ComponentShadowWEEE,otherMetalsAndMetalAlloys,,69.76599859187287,,,427.31674137522134,97.9654152227079,479.64124031912604,172.67084651488537,21.519182733666007,71.9461860478689,,,183.13574630366628,488.3619901431102,872.074982398411,,79.70067679135558,,239.29737517012398,166.04307664865746
52,WEEE_Cat1,ComponentShadowWEEE,otherMetalsAndMetalAlloys,Ag,22.1534110551768,,,135.6896427129579,31.107819803679263,152.3047010043405,54.82969236156258,6.8331753331471745,22.845705150651074,,,58.15270401983909,155.0738773862376,276.91763818971,,25.308056789433977,,75.98619991925642,52.725118311320784
53,WEEE_Cat1,ComponentShadowWEEE,otherMetalsAndMetalAlloys,Al,45.272038503997855,,,277.29123583698686,63.5709964673138,311.2452647149853,112.0482952973947,13.964069732481134,46.68678970724779,,,118.83910107299437,316.90426952798504,565.9004812999732,,51.71877678696716,,155.28309206871268,107.74745163951492
54,WEEE_Cat1,ComponentShadowWEEE,otherMetalsAndMetalAlloys,Dy,2.340549032698178,,,14.33586282527634,3.286598951714782,16.091274599799974,5.7928588559279905,0.7219376680376878,2.4136911899699958,,,6.143941210832717,16.383843228887248,29.256862908727225,,2.673843214954399,,8.02808318215475,5.570506697821664
55,WEEE_Cat1,ComponentShadowWEEE,otherMinerals,,49.5767908685009,,,303.657844069568,69.61572973754897,340.8404372209437,122.70255739953974,7.362748365462807,51.12606558314156,,,130.13907602981487,347.03753607950637,619.7098858562613,,56.63652588817544,,170.04839267895812,117.99276226703218
56,WEEE_Cat1,ComponentShadowWEEE,otherMinerals,Ag,0.16954638604927427,,,1.038471614551805,0.23807703529039098,1.1656314040887608,0.41962730547195387,0.025179672884949825,0.1748447106133141,,,0.445059263379345,1.18682470234492,2.1193298256159285,,0.19368979142269097,,0.5815441041490108,0.40352039879727286
57,WEEE_Cat1,ComponentShadowWEEE,otherMinerals,Pd,10.02627659117206,,,61.41094412092887,14.078897589323809,68.93065156430792,24.815034563150853,1.4890223891081453,10.339597734646189,,,26.318976051826656,70.18393613820443,125.32845738965075,,11.454018377754963,,34.39012870772017,23.86253828698951
58,WEEE_Cat1,ComponentShadowWEEE,otherMinerals,Sc,10.782067486595581,,,66.04016335539794,15.140179164677514,74.12671397034462,26.685617029324064,1.601266406569283,11.119007095551693,,,28.302927152313398,75.47447240616907,134.77584358244476,,12.317433896686792,,36.98249147902284,25.661320618097484
59,WEEE_Cat1,ComponentShadowWEEE,otherMinerals,Zr,28.59890040468399,,,175.16826497868945,40.158575948257266,196.61744028220247,70.78227850159288,4.247279896900429,29.49261604233037,,,75.07211356229547,200.19230283278796,357.4862550585499,,32.67138382231099,,98.0942283880661,68.06538296314791
60,WEEE_Cat1,ComponentShadowWEEE,otherOrUndefinedMaterials,,16.480885426300397,,,100.94542323608992,23.14245931561102,113.30608730581524,40.790191430093486,4.89521851286145,16.995913095872286,,,43.26232424403854,115.36619798410278,206.01106782875496,,18.827763511005575,,56.529437012210366,39.22450731459495
61,WEEE_Cat1,ComponentShadowWEEE,otherOrUndefinedMaterials,Ag,16.480885426300397,,,100.94542323608992,23.14245931561102,113.30608730581524,40.790191430093486,4.89521851286145,16.995913095872286,,,43.26232424403854,115.36619798410278,206.01106782875496,,18.827763511005575,,56.529437012210366,39.22450731459495
62,WEEE_Cat1,ComponentShadowWEEE,otherOrganics,,38.67608687327629,,,236.89103209881728,54.30896118745457,265.8980972537745,95.72331501135882,5.74386301372401,39.884714588066174,,,101.52472804235026,270.73260811293403,483.4510859159536,,44.18356164403084,,132.65897797533768,92.04908675839758
63,WEEE_Cat1,ComponentShadowWEEE,otherOrganics,Ag,38.67608687327629,,,236.89103209881728,54.30896118745457,265.8980972537745,95.72331501135882,5.74386301372401,39.884714588066174,,,101.52472804235026,270.73260811293403,483.4510859159536,,44.18356164403084,,132.65897797533768,92.04908675839758
64,WEEE_Cat1,ComponentShadowWEEE,plastics,,115.2611286700514,,,705.9744131040649,161.8496768784862,792.4202596066035,285.2712934583773,59.25344102670003,118.86303894099052,,,302.5604627588849,806.8279006903599,1440.7641083756425,,131.67431339266673,,395.34567133827636,274.3214862347224
65,WEEE_Cat1,ComponentShadowWEEE,plastics,Ag,115.2611286700514,,,705.9744131040649,161.8496768784862,792.4202596066035,285.2712934583773,59.25344102670003,118.86303894099052,,,302.5604627588849,806.8279006903599,1440.7641083756425,,131.67431339266673,,395.34567133827636,274.3214862347224
66,WEEE_Cat1,ComponentShadowWEEE,undefinedAndMixedMaterials,,67.3119189369215,,,412.2855034886441,94.51939657122516,462.7694426913353,166.59699936888072,16.148398600643212,69.41541640370029,,,176.6937872094189,471.1834325584505,841.3989867115187,,76.89713619353911,,230.87988195364073,160.20236706987316
67,WEEE_Cat1,ComponentShadowWEEE,undefinedAndMixedMaterials,Ag,67.3119189369215,,,412.2855034886441,94.51939657122516,462.7694426913353,166.59699936888072,16.148398600643212,69.41541640370029,,,176.6937872094189,471.1834325584505,841.3989867115187,,76.89713619353911,,230.87988195364073,160.20236706987316
68,WEEE_Cat1,ComponentShadowWEEE,wood,,71.36638063832825,,,437.11908140976055,100.21267169234055,490.6438668885068,176.63179207986244,30.998986559586818,73.59658003327601,,,187.33674917561166,499.56466446829785,892.0797579791032,,81.5289532412262,,244.78668558946595,169.85198591922128
69,WEEE_Cat1,ComponentShadowWEEE,wood,Ag,71.36638063832825,,,437.11908140976055,100.21267169234055,490.6438668885068,176.63179207986244,30.998986559586818,73.59658003327601,,,187.33674917561166,499.56466446829785,892.0797579791032,,81.5289532412262,,244.78668558946595,169.85198591922128
70,WEEE_Cat1,ConductivitySensor,,,3586.074974388088,,,21964.70921812704,,24654.265448918108,8875.535561610519,,3698.139817337716,,,9413.44680776873,25102.52482071662,44825.9371798511,,,,12300.237162151143,8534.858439043652
71,WEEE_Cat1,ConductivitySensor,CuAndCuAlloys,,1165.6749412901852,,,7139.759015402385,,8014.015221370024,2885.0454796932086,,1202.1022832055035,,,3059.896720886736,8159.724589031297,14570.936766127315,,,,3998.2650486253356,2774.306360270641
72,WEEE_Cat1,ConductivitySensor,ferrousMetals,,2420.4000330979025,,,14824.950202724653,,16640.25022754808,5990.490081917309,,2496.037534132212,,,6353.550086881994,16942.80023168532,30255.00041372378,,,,8301.972113525806,5760.552078773009
73,WEEE_Cat1,LED,,,1707.7370086049339,,,10459.88917770522,,11740.69193415892,4226.649096297211,,1761.103790123838,,,4482.809647587951,11954.159060234539,21346.712607561672,,,,5857.537939514924,4064.4140804797435
74,WEEE_Cat1,LidarSensor (&lt;15cm),,,231.8534980676221,,,1420.1026756641852,,1593.992799214902,573.8374077173647,,239.0989198822353,,,608.6154324275079,1622.9744864733548,2898.168725845276,,,,795.2574983719438,551.8113254009406
75,WEEE_Cat1,LidarSensor (&lt;15cm),AlAndAlAlloys,,7.87623365528384,,,48.241931138613516,,54.149106380076404,19.493678296827504,13.237585904435551,8.12236595701146,,,20.675113345120078,55.133635586986884,98.45292069104799,,,,27.015481437623574,18.745436099575542
76,WEEE_Cat1,LidarSensor (&lt;15cm),AlAndAlAlloys,Ag,0.41169267562266554,,,2.5216176381888262,,2.830387144905826,1.0189393721660973,0.6919318799190141,0.4245580717358739,,,1.080693273509497,2.881848729358659,5.146158445283319,,,,1.412105877385743,0.9798285679819442
77,WEEE_Cat1,LidarSensor (&lt;15cm),AlAndAlAlloys,As,1.3584141689964113,,,8.320286785103018,,9.339097411850329,3.362075068266118,2.283086693832269,1.4008646117775492,,,3.5658371936155797,9.508899182974881,16.98017711245514,,,,4.659360599657692,3.2330257222114596
78,WEEE_Cat1,LidarSensor (&lt;15cm),AlAndAlAlloys,Cu,0.2843183587214265,,,1.7414499471687375,,1.9546887162098074,0.7036879378355306,0.4778538655031016,0.2932033074314711,,,0.7463356916437446,1.9902285110499858,3.5539794840178316,,,,0.975211970414493,0.6766776937569952
79,WEEE_Cat1,LidarSensor (&lt;15cm),AlAndAlAlloys,Ga,3.1937540807865155,,,19.56174374481741,,21.957059305407295,7.904541349946626,5.367742483577897,3.293558895811094,,,8.383604462064604,22.35627856550561,39.921926009831445,,,,10.954576497097749,7.601134712271908
80,WEEE_Cat1,LidarSensor (&lt;15cm),AlAndAlAlloys,Mn,0.5292069367036255,,,3.241392487309706,,3.638297689837426,1.3097871683414732,0.8894380985177834,0.5457446534756139,,,1.389168208847017,3.704448556925379,6.615086708795319,,,,1.8151797928934357,1.2595125093546289
81,WEEE_Cat1,LidarSensor (&lt;15cm),AlAndAlAlloys,Mo,1.1939401865428476,,,7.312883642574941,,8.208338782482077,2.9550019616935477,2.006655271522564,1.2312508173723116,,,3.1340929896749747,8.357581305799933,14.924252331785594,,,,4.095214839841967,2.841577643971977
82,WEEE_Cat1,LidarSensor (&lt;15cm),AlAndAlAlloys,Sm,0.9049072479103498,,,5.542556893450892,,6.221237329383655,2.2396454385781155,1.520877611562925,0.9331855994075482,,,2.375381525764668,6.334350735372449,11.311340598879372,,,,3.1038318603325,2.1536792500266326
83,WEEE_Cat1,LidarSensor (&lt;15cm),CuAndCuAlloys,,50.47635348989671,,,309.16766512561736,,347.02493024303993,124.92897488749438,,52.053739536455986,,,132.50042791097886,353.334474429277,630.9544186237089,,,,173.13389247034573,120.1337213059542
84,WEEE_Cat1,LidarSensor (&lt;15cm),CuAndCuAlloys,Ag,42.139091915417964,,,258.10193798193507,,289.7062569184985,104.29425249065946,,43.45593853777478,,,110.61511627797216,294.9736434079258,526.7386489427246,,,,144.53708526988365,100.29103875869478
85,WEEE_Cat1,LidarSensor (&lt;15cm),CuAndCuAlloys,Dy,0.9461537022140035,,,5.7951914260607715,,6.504806702721275,2.341730412979659,,0.9757210054081913,,,2.483653468311759,6.623075915498026,11.826921277675044,,,,3.2453071985940327,2.251845811269329
86,WEEE_Cat1,LidarSensor (&lt;15cm),CuAndCuAlloys,Zr,7.391107872264741,,,45.27053571762154,,50.813866621820104,18.292991983855238,,7.622079993273015,,,19.401658164694947,51.737755105853196,92.38884840330927,,,,25.351500001868065,17.590836735990088
87,WEEE_Cat1,LidarSensor (&lt;15cm),ferrousMetals,,110.8879451907224,,,679.1886642931747,,762.3546231862166,274.44766434703797,,114.35319347793249,,,291.0808561256463,776.2156163350569,1386.09931488403,,,,380.34565200417785,263.91330955391936
88,WEEE_Cat1,LidarSensor (&lt;15cm),ferrousMetals,Ag,69.62790588759974,,,426.4709235615484,,478.69185297724823,172.32906707180936,,71.80377794658723,,,182.7732529549493,487.3953412131982,870.3488235949967,,,,238.82371719446712,165.7144160124874
89,WEEE_Cat1,LidarSensor (&lt;15cm),ferrousMetals,Ca,2.5504229607619453,,,15.621340634666915,,17.534157855238377,6.312296827885815,,2.630123678285756,,,6.694860272000106,17.85296072533362,31.880287009524316,,,,8.747950755413473,6.0700066466134315
90,WEEE_Cat1,LidarSensor (&lt;15cm),ferrousMetals,Cu,4.965508442634287,,,30.41373921113501,,34.13787054311073,12.289633395519862,,5.120680581466609,,,13.034459661915005,34.75855909844002,62.068855532928595,,,,17.031693958235607,11.817910093469607
91,WEEE_Cat1,LidarSensor (&lt;15cm),ferrousMetals,Ga,13.562891625387959,,,83.07271120550125,,93.24487992454222,33.568156772835195,,13.986731988681333,,,35.60259051664339,94.94024137771572,169.53614531734948,,,,46.520718275080704,32.27968206842335
92,WEEE_Cat1,LidarSensor (&lt;15cm),ferrousMetals,Mo,4.724368823169041,,,28.93675904191037,,32.480035659287154,11.692812837343375,,4.872005348893073,,,12.40146816081873,33.07058176218329,59.054610289613,,,,16.20458506346981,11.243997799142319
